YMD	YMDT	DPS	AREA	TYPE_OCCUR	TYPE_CAUSE	TYPE_SHIP	WEATHER	POS	COUNT	RESCUE	INJURY	DEATH	DISAPPER	위도_도	위도_분	위도_초	경도_도	경도_분	경도_초	LAT	LON	LAT_DBC	LON_DBC
20140915	20140915 20:00	여수	영해	좌초	운항부주의	어선	양호	전남 여수시 낭도 서방 목도 근해상	1	2	0	1	0	34	35	50	127	32	23	34.59722	127.53972	34|35|50	127|32|23
20140916	20140916 1:35	창원	영해	충돌	운항부주의	어선	양호	거제 양지암취 동방 약 1.3해리	3	12	0	0	0	34	52	75	128	46	54	34.88750	128.78167	34|52|75	128|46|54
20140916	20140916 3:00	서귀포	영해	기관손상	정비불량	어선	양호	제주도 서귀포시 표선 남동 15해리	1	10	0	0	0	33	7	0	127	0	0	33.11667	127.00000	33|07|00	127|00|00
20140916	20140916 3:50	서귀포	영해	좌초	기상악화	모터보트	양호	제주도 서귀포시 월평포구~강정항 사이 곶	1	1	0	0	0	33	14	19	126	27	36	33.23861	126.46000	33|14|19	126|27|36
20140916	20140916 5:50	군산	영해	인명사상	운항부주의	어선	양호	전북 군산시 옥도면 비안도 남방 2마일 해상	1	5	1	0	0	35	42	0	126	26	0	35.70000	126.43333	35|42|00	126|26|00
20140916	20140916 12:00	여수	영해	기관손상	정비불량	어선	양호	전남 여수시 남면 금오도 소재 두포항 서방 인근 해상	1	1	0	0	0	34	30	80	127	43	52	34.52222	127.73111	34|30|80	127|43|52
20140916	20140916 13:00	통영	영해	기관손상	정비불량	어선	양호	경남 통영시 산양읍 연곡리 외부지도 북서방 0.5마일 해상	1	2	0	0	0	34	41	92	128	23	65	34.70889	128.40139	34|41|92	128|23|65
20140916	20140916 17:30	제주	EEZ 30마일 이내	충돌	운항부주의	어선	양호	마라도 남서방 124해리	2	7	0	0	0	31	55	0	124	20	0	31.91667	124.33333	31|55|00	124|20|00
20140917	20140917 11:16	울산	항계내	인명사상	기타	예부선	양호	울산광역시 울산신항 북방파제 인근 해상	1	0	0	1	0	35	26	81	129	22	48	35.45583	129.38000	35|26|81	129|22|48
20140917	20140917 14:00	보령	영해	침수	기타	어선	양호	보령시 신흑동 대천항 남서방 3해리	1	2	0	0	0	36	16	50	126	28	45	36.28056	126.47917	36|16|50	126|28|45
20140917	20140917 17:00	제주	영해	충돌	운항부주의	어선	양호	우도북방 11해리	2	11	0	0	0	33	40	0	126	56	0	33.66667	126.93333	33|40|00	126|56|00
20140918	20140918 4:14	부산	영해	접촉	운항부주의	화물선	양호	남형제도 남방 9해리 해상	2	33	0	0	0	34	42	51	128	55	5	34.71417	128.91806	34|42|51	128|55|05
20140918	20140918 13:55	완도	항계내	기타	운항부주의	화물선	양호	전남 완도군 화흥포항 선착장	1	6	0	0	0	34	18	14	126	40	48	34.30389	126.68000	34|18|14	126|40|48
20140918	20140918 16:47	완도	항계내	화재	기타	어선	양호	전남 장흥군 관산읍 신동3구 사금마을 선착장	1	0	0	0	0	34	32	31	126	59	20	34.54194	126.98889	34|32|31	126|59|20
20140919	20140919 6:20	부산	항계내	기관손상	정비불량	어선	양호	부산 오륙도 남동방 2마일 해상	1	1	0	0	0	35	5	0	129	10	0	35.08333	129.16667	35|05|00	129|10|00
20140919	20140919 7:36	부산	항계내	기관손상	기타	어선	양호	부산 이기대 동방 1마일 해상	1	1	0	0	0	35	7	0	129	8	0	35.11667	129.13333	35|07|00	129|08|00
20140919	20140919 11:22	보령	영해	충돌	운항부주의	어선	양호	보령시 대천항 북서방 약2해리	2	18	0	0	0	36	21	0	126	28	0	36.35000	126.46667	36|21|00	126|28|00
20140919	20140919 11:42	부산	항계내	침수	정비불량	어선	양호	다대포 몰운대 남동방 0.1마일 해상	1	1	0	0	0	35	2	11	128	57	18	35.03639	128.95500	35|02|11	128|57|18
20140919	20140919 16:08	부산	항계내	기관손상	정비불량	요트	양호	부산시 수영구 광안대교 앞 해상	1	1	0	0	0	35	9	2	129	8	3	35.15056	129.13417	35|09|02	129|08|03
20140919	20140919 16:36	여수	영해	기관손상	정비불량	낚시어선	양호	나로도~평도 해상	1	12	0	0	0	34	19	54	127	27	32	34.33167	127.45889	34|19|54	127|27|32
20140919	20140919 17:45	목포	협수로	기관손상	정비불량	여객선	양호	전남 신안군 안좌도 동방 2해리	1	42	0	0	0	34	43	0	126	13	0	34.71667	126.21667	34|43|00	126|13|00
20140920	20140920 0:22	목포	영해	기관손상	정비불량	어선	양호	전남 진도군 조도면 맹골도 남서 8해리	1	14	0	0	0	34	7	24	125	43	42	34.12333	125.72833	34|07|24	125|43|42
20140920	20140920 1:19	서귀포	영해	안전저해	운항부주의	어선	양호	제주도 서귀포시 중문 남방 2.2해리	1	2	0	0	0	33	12	17	126	24	6	33.20472	126.40167	33|12|17	126|24|06
20140920	20140920 7:05	보령	영해	충돌	운항부주의	낚시어선	양호	홍성군 서부면 죽도 북서방 2.5해리	2	18	0	0	0	36	33	0	126	24	0	36.55000	126.40000	36|33|00	126|24|00
20140920	20140920 13:10	평택	협수로	기관손상	정비불량	모터보트	양호	경기 화성시 우정읍 국화리 소재 입파도 북동방 약 1해리	1	7	0	0	0	37	7	1	126	33	22	37.11694	126.55611	37|07|01	126|33|22
20140920	20140920 21:50	완도	항계내	화재	화기취급부주의	기타	양호	전남 완도군 금일면 궁항리 선착장	1	2	2	0	0	34	20	38	127	4	49	34.34389	127.08028	34|20|38	127|04|49
20140921	20140921 4:50	태안	영해	충돌	운항부주의	어선	양호	태안군 근흥면 신진항 북서방 16해리	2	25	0	0	0	36	48	0	125	50	0	36.80000	125.83333	36|48|00	125|50|00
20140921	20140921 8:00	동해	공해	화재	기타	어선	양호	울릉 북동방 131해리 해상	1	8	0	0	0	38	52	0	133	14	0	38.86667	133.23333	38|52|00	133|14|00
20140921	20140921 12:05	여수	영해	조난	운항부주의	요트	양호	전남 여수시 돌산 거마각 동방 3마일 해상	1	1	0	0	0	34	34	98	127	51	87	34.59389	127.87417	34|34|98	127|51|87
20140921	20140921 15:56	속초	영해	안전저해	운항부주의	낚시어선	양호	고성군 봉포항 동방 0.5마리 해상	1	6	0	0	0	38	15	8	128	34	46	38.25222	128.57944	38|15|08	128|34|46
20140921	20140921 19:35	울산	항계내	충돌	운항부주의	유조선	양호	울산항 E-2묘박지	2	28	0	0	0	35	25	0	129	26	0	35.41667	129.43333	35|25|00	129|26|00
20140921	20140921 21:00	여수	영해	조난	운항부주의	요트	양호	전남 고흥군 도화면 지죽도 남동방 1.5마일 해상	1	1	0	0	0	34	25	0	127	20	0	34.41667	127.33333	34|25|00	127|20|00
20140922	20140922 6:07	부산	영해	기관손상	정비불량	어선	양호	생도 남방 10마일 해상	1	3	0	0	0	34	52	53	129	10	83	34.88139	129.18972	34|52|53	129|10|83
20140922	20140922 12:00	군산	영해	충돌	운항부주의	어선	양호	전북 부안군 계화도 양지2선착장 앞 500m 해상(새만금 내측)	2	6	1	0	0	35	42	58	126	32	47	35.71611	126.54639	35|42|58	126|32|47
20140922	20140922 15:40	서귀포	영해	충돌	기타	어선	양호	제주도 제주시 우도면 우도등대 남동방 400m해상	2	10	0	0	0	33	29	31	126	58	7	33.49194	126.96861	33|29|31	126|58|07
20140922	20140922 20:07	울산	영해-EEZ	인명사상	기타	어선	양호	울산광역시 울주군 서생명 건절곶 동방 32해리 해상	1	9	1	0	0	35	15	0	130	1	0	35.25000	130.01667	35|15|00	130|01|00
20140922	20140922 21:35	완도	영해	안전저해	운항부주의	요트	양호	전남 해남군 송지면 어란진 북서방 3해리	1	1	0	0	0	34	23	16	126	23	75	34.38778	126.40417	34|23|16	126|23|75
20140923	20140923 6:00	서귀포	공해	기관손상	정비불량	유조선	양호	서귀포 남서방 165해리	1	15	0	0	0	30	47	0	125	17	0	30.78333	125.28333	30|47|00	125|17|00
20140923	20140923 6:30	목포	협수로	좌초	운항부주의	어선	황천4급	전남 신안군 암태면 추포도 남서방 1.5해리	1	4	0	0	0	34	47	0	126	2	0	34.78333	126.03333	34|47|00	126|02|00
20140924	20140924 0:15	목포	협수로	좌초	운항부주의	어선	황천5급	전남 신안군 장산면 율도 인근 해상	1	9	0	0	0	34	34	33	126	11	32	34.57583	126.19222	34|34|33	126|11|32
20140925	20140925 3:05	제주	영해	기관손상	정비불량	예부선	양호	한림항 북방 약 2.5해리	1	2	0	0	0	33	27	0	126	16	0	33.45000	126.26667	33|27|00	126|16|00
20140925	20140925 9:30	목포	협수로	좌초	운항부주의	어선	양호	전남 신안군 임자면 재원리 허사도 남방 1.3해리	1	10	0	0	0	35	6	0	125	53	0	35.10000	125.88333	35|06|00	125|53|00
20140925	20140925 14:25	목포	영해	인명사상	기타	어선	양호	전남 진도군 조도면 서거차도 남서 16해리	1	4	0	1	0	34	2	7	125	45	20	34.03528	125.75556	34|02|07	125|45|20
20140926	20140926 6:26	제주	영해	안전저해	운항부주의	낚시어선	양호	도두항 북서방 12해리	1	20	0	0	0	33	38	21	126	15	34	33.63917	126.25944	33|38|21	126|15|34
20140926	20140926 11:11	태안	영해	침수	운항부주의	어선	양호	충남 태안군 서격비도 1마일	1	6	0	0	0	36	37	0	125	33	0	36.61667	125.55000	36|37|00	125|33|00
20140926	20140926 17:15	여수	항계내	추진기손상	기타	여객선	양호	전남 여수시 화정면 개도리 개도선착장 0.3해리 해상	1	20	0	0	0	34	34	50	127	40	13	34.58056	127.67028	34|34|50	127|40|13
20140927	20140927 5:11	여수	협수로	좌초	운항부주의	낚시어선	양호	전남 여수시 국동 소재 야도(불무섬) 동편 여	1	2	0	0	0	34	43	11	127	42	53	34.71972	127.71472	34|43|11	127|42|53
20140927	20140927 7:40	여수	영해	기관손상	관리소홀	어선	양호	전남 여수시 거문도 남동방 11해리	1	8	0	0	0	33	55	0	127	31	0	33.91667	127.51667	33|55|00	127|31|00
20140929	20140929 5:00	목포	협수로	좌초	운항부주의	어선	양호	전남 신안군 암태면 초란도 해안	2	22	0	0	0	34	52	30	126	10	0	34.87500	126.16667	34|52|30	126|10|00
20140929	20140929 11:54	군산	항계내	충돌	운항부주의	어선	양호	전북 군산시 군산항 A2 검역묘지	2	16	0	0	0	36	56	49	126	26	20	36.94694	126.43889	36|56|49	126|26|20
20140930	20140930 1:00	평택	영해	인명사상	운항부주의	어선	양호	인천 옹진군 덕적면 울도 서방 약 35마일 해상	1	10	0	0	1	36	58	0	125	35	0	36.96667	125.58333	36|58|00	125|35|00
20140930	20140930 8:30	제주	영해-EEZ	안전저해	운항부주의	어선	양호	차귀도 서방 20해리	1	13	0	0	0	33	15	0	125	45	0	33.25000	125.75000	33|15|00	125|45|00
20140930	20140930 9:11	목포	영해	좌초	운항부주의	유도선	양호	전남 신안군 흑산면 홍도 동방 110미터 앞 해상	1	110	23	0	0	34	41	45	125	12	48	34.69583	125.21333	34|41|45	125|12|48
20140930	20140930 10:35	서귀포	영해	기관손상	정비불량	예부선	양호	제주도 서귀포시 대정읍 모슬포항 서방 0.8해리	1	2	0	0	0	33	13	8	126	14	16	33.21889	126.23778	33|13|08	126|14|16
20140930	20140930 16:00	서귀포	영해	운항저해	운항부주의	어선	양호	제주도 서귀포시 표선 남동방 14해리	1	10	0	0	0	33	14	0	127	7	0	33.23333	127.11667	33|14|00	127|07|00
20140930	20140930 18:00	속초	영해-EEZ	기관손상	정비불량	어선	양호	울릉도 북동방 206해리 해상	1	8	0	0	0	39	21	0	134	38	0	39.35000	134.63333	39|21|00	134|38|00
20141001	20141001 0:22	보령	항계내	화재	관리소홀	어선	양호	보령시 신흑동 대천항 수협 위판장 부두	1	0	0	0	0	36	19	41	126	30	20	36.32806	126.50556	36|19|41	126|30|20
20141001	20141001 7:15	제주	영해	안전저해	운항부주의	어선	황천4급	우도 북서방 3.4해리	1	5	0	0	0	33	34	27	126	54	96	33.57417	126.92667	33|34|27	126|54|96
20141002	20141002 1:20	목포	영해-EEZ	기관손상	정비불량	어선	양호	전남 신안군 흑산면 가거도 남서15해리	1	14	0	0	0	33	47	0	125	2	0	33.78333	125.03333	33|47|00	125|02|00
20141002	20141002 3:43	제주	영해-EEZ	기관손상	정비불량	어선	양호	제주 비양도 서방 26해리	1	14	0	0	0	33	28	0	125	43	0	33.46667	125.71667	33|28|00	125|43|00
20141002	20141002 12:05	부산	항계내	기관손상	정비불량	고무보트	양호	부산시 남구 용호동 용호 유람선터미널 앞 해상	1	2	0	0	0	35	8	12	129	7	18	35.13667	129.12167	35|08|12	129|07|18
20141003	20141003 5:41	여수	영해	화재	화기취급부주의	예부선	양호	전남 여수시 남면 안도 동방 6해리 해상	1	3	0	0	0	34	30	0	127	57	0	34.50000	127.95000	34|30|00	127|57|00
20141004	20141004 6:50	인천	협수로	기관손상	정비불량	낚시어선	양호	소이작도 북서방 1.4해리	1	22	0	0	0	37	12	12	126	12	21	37.20333	126.20583	37|12|12	126|12|21
20141004	20141004 8:04	태안	영해	기관손상	정비불량	낚시어선	양호	충남 태안군 화창도 북서방 0.5해리 해상	1	16	0	0	0	36	42	0	126	6	0	36.70000	126.10000	36|42|00	126|06|00
20141004	20141004 10:00	군산	영해	전복	정비불량	모터보트	양호	전북 군산시 옥도면 개야도 서방 5.2마일	1	4	0	0	0	36	1	0	126	27	0	36.01667	126.45000	36|01|00	126|27|00
20141004	20141004 12:00	부산	항계내	기관손상	정비불량	요트	풍랑주의보	북형제도 남서방 4.8마일 해상	1	9	0	0	0	34	56	45	128	53	34	34.94583	128.89278	34|56|45	128|53|34
20141004	20141004 16:53	부산	항계내	기관손상	정비불량	요트	풍랑주의보	부산시 수영구 광안대교 밑 해상	1	4	0	0	0	35	9	3	129	7	56	35.15083	129.13222	35|09|03	129|07|56
20141005	20141005 14:00	군산	영해	침몰	기상악화	모터보트	양호	전북 군산시 연도 남방 2.2마일	1	8	0	0	0	36	2	40	126	29	43	36.04444	126.49528	36|02|40	126|29|43
20141005	20141005 14:57	군산	영해	좌초	운항부주의	모터보트	양호	전북 군산시 연도 남동방 1.5마일	1	2	0	0	0	36	3	30	126	28	54	36.05833	126.48167	36|03|30	126|28|54
20141005	20141005 15:30	목포	협수로	좌초	운항부주의	어선	양호	전남 신안군 압해읍 용출도-구례도간 용난여	1	1	0	0	0	34	48	18	126	20	16	34.80500	126.33778	34|48|18	126|20|16
20141005	20141005 15:50	완도	영해	전복	기상악화	기타	양호	전남 완도군 보길면 중리해수욕장 앞 200미터 해상	1	0	0	0	0	34	9	46	126	35	27	34.16278	126.59083	34|09|46	126|35|27
20141006	20141006 13:03	태안	영해	화재	기타	어선	양호	충남 태안군 소원면 모항항 수협 위판장 앞 선착장	1	0	0	0	0	36	46	36	126	7	57	36.77667	126.13250	36|46|36	126|07|57
20141006	20141006 15:14	태안	영해	기관손상	정비불량	낚시어선	양호	충남 태안군 거아도 인근 해상	1	7	0	0	0	36	35	0	126	15	0	36.58333	126.25000	36|35|00	126|15|00
20141006	20141006 16:10	서귀포	영해	충돌	운항부주의	어선	양호	제주도 제주시 우도 남동 10해리	2	17	0	0	0	33	23	0	127	7	0	33.38333	127.11667	33|23|00	127|07|00
20141006	20141006 17:26	서귀포	EEZ 30마일 이내	인명사상	기타	화물선	양호	제주도 서귀포시 대정읍 마라도 남방 58해리	1	1	1	0	0	32	8	0	126	8	0	32.13333	126.13333	32|08|00	126|08|00
20141006	20141006 21:20	서귀포	항계내	전복	관리소홀	모터보트	양호	제주도 서귀포시 남원읍 태흥2리 포구	1	0	0	0	0	33	17	13	126	45	3	33.28694	126.75083	33|17|13	126|45|03
20141007	20141007 3:05	부산	영해	기관손상	관리소홀	화물선	양호	부산 생도 남동방 14.9해리 해상	1	19	0	0	0	34	56	16	129	22	37	34.93778	129.37694	34|56|16	129|22|37
20141007	20141007 10:48	속초	영해	전복	기상악화	어선	양호	양양군 강현면 전진2리항 남방파제 남동방 약 30미터 해상	1	1	0	0	0	38	7	52	128	37	29	38.13111	128.62472	38|07|52	128|37|29
20141007	20141007 13:00	목포	영해	인명사상	기타	어선	양호	전남 신안군 흑산면 흑산보건지소	1	12	1	0	0	34	40	57	125	26	28	34.68250	125.44111	34|40|57	125|26|28
20141008	20141008 6:12	보령	영해	화재	기타	낚시어선	양호	보령시 대천항 남서방 약 2.8해리	1	6	0	0	0	36	18	57	126	27	59	36.31583	126.46639	36|18|57	126|27|59
20141008	20141008 7:00	울산	영해	안전저해	운항부주의	어선	황천5급	울산광역시 울주군 서생면 간절곶 동방 8해리 해상	1	5	0	0	0	35	20	45	129	31	80	35.34583	129.53889	35|20|45	129|31|80
20141009	20141009 7:42	인천	협수로	기관손상	정비불량	어선	양호	인천시 옹진군 자월도 인근 해상	1	2	0	0	0	37	15	80	126	20	60	37.27222	126.35000	37|15|80	126|20|60
20141009	20141009 7:43	목포	항계내	침수	관리소홀	어선	양호	전남 목포시 죽교통 북항 소형선박물량장	1	0	0	0	0	34	48	18	126	21	49	34.80500	126.36361	34|48|18	126|21|49
20141009	20141009 10:50	완도	영해	충돌	운항부주의	어선	양호	전남 진도군 의신면 수품항 방파제 200m앞 해상	2	7	0	0	0	34	22	31	126	18	43	34.37528	126.31194	34|22|31	126|18|43
20141009	20141009 12:34	울산	영해	화재	기타	어선	양호	울산광역시 동구 방어진항 남동방 3해리	1	13	0	1	0	35	27	0	129	28	0	35.45000	129.46667	35|27|00	129|28|00
20141009	20141009 14:32	창원	항계내	화재	화기취급부주의	예부선	양호	진해 명동 마리나 방파제 공사현장 인근해상	1	10	0	0	0	35	5	26	128	43	53	35.09056	128.73139	35|05|26	128|43|53
20141010	20141010 5:51	울산	영해-EEZ	운항저해	연료고갈	기타	양호	울산광역시 동구 방어동 방어진항 동방 59해리	1	4	0	0	0	35	29	0	130	36	0	35.48333	130.60000	35|29|00	130|36|00
20141010	20141010 8:40	보령	영해	좌초	운항부주의	예부선	양호	보령시 대천해수욕장 서방 약 0.4해리	1	2	0	0	0	36	19	21	126	29	94	36.32250	126.50944	36|19|21	126|29|94
20141010	20141010 13:40	통영	영해	기관손상	정비불량	어선	양호	상대호도 동방 0.7마일	1	2	0	0	0	34	52	20	128	15	40	34.87222	128.26111	34|52|20	128|15|40
20141010	20141010 22:54	여수	영해	조난	운항부주의	예부선	양호	전남 여수시 돌산읍 향일암 동방 3마일 해상	1	2	0	0	0	34	35	0	127	51	0	34.58333	127.85000	34|35|00	127|51|00
20141011	20141011 4:00	군산	영해	안전저해	운항부주의	어선	양호	군산시 직도 남방 5마일	1	8	0	0	0	35	48	0	126	2	0	35.80000	126.03333	35|48|00	126|02|00
20141011	20141011 11:15	완도	영해	기관손상	기타	어선	황천5급	전남 완도군 신지면 동고리 남동방 약 1마일 해상	1	1	0	0	0	34	19	3	127	54	36	34.31750	127.91000	34|19|03	127|54|36
20141011	20141011 12:03	보령	항계내	전복	관리소홀	모터보트	양호	충남 홍성군 서부면 소재 죽도 해상	1	0	0	0	0	36	31	0	126	26	0	36.51667	126.43333	36|31|00	126|26|00
20141011	20141011 13:35	태안	영해	기관손상	정비불량	고무보트	양호	충남 태안군 근흥면 가의도리 목개도 인근해상	1	5	0	0	0	36	38	58	126	7	75	36.64944	126.13750	36|38|58	126|07|75
20141011	20141011 14:55	목포	영해	충돌	운항부주의	어선	양호	전남 신안군 흑사면 가거도 0.2해리	1	12	0	0	0	34	5	6	125	5	22	34.08500	125.08944	34|05|06	125|05|22
